reporting_year,reporting_entity,facility_name,row_type,state,grid_connected,grid,primary_fuel,electricity_production_gj,electricity_production_mwh,scope1_emissions_tco2e,scope2_emissions_tco2e,total_emissions_tco2e,emission_intensity_tco2e_per_mwh,jv_double_counted,important_notes
2020-21,CLARE SOLAR FARM HOLDINGS PTY LTD,Clare Solar Farm,F,QLD,On,NEM,Solar,726307.0,201752.0,80.0,840.0,920,0.0,False,
2020-21,CLARE SOLAR FARM HOLDINGS PTY LTD,Corporate Total,C,,,,,726307.0,201752.0,80.0,840.0,920,,False,
2020-21,CLARKE ENERGY (AUSTRALIA) PTY. LTD.,Daandine Power Station,F,QLD,On,NEM,Coal Seam Methane,406375.0,112882.0,61562.0,660.0,62222,0.55,True,"Please note that where more than one person has operational control over a facility at the same time and no nomination of operational control has been made, data for the facility for the entire period must be reported by the controlling corporation of each entity with operational control. This results in the same facility being reported multiple times. APT PIPELINES LIMITED and CLARKE ENERGY (AUSTRALIA) PTY. LTD., have each included the same data for the Daandine Power Station in their NGER reports."
2020-21,CLARKE ENERGY (AUSTRALIA) PTY. LTD.,Corporate Total,C,,,,,406375.0,112882.0,61562.0,660.0,62222,,False,
2020-21,CLEANCO QUEENSLAND LIMITED,Barron Gorge Power Station,F,QLD,On,NEM,Hydro,680393.0,188998.0,299.0,543.0,842,0.0,False,
2020-21,CLEANCO QUEENSLAND LIMITED,Kareeya Power Station,F,QLD,On,NEM,Hydro,2018871.0,560798.0,70.0,846.0,916,0.0,False,
2020-21,CLEANCO QUEENSLAND LIMITED,Swanbank E Power Station,F,QLD,On,NEM,Gas,3894520.0,1081811.0,440081.0,1192.0,441273,0.41,False,
2020-21,CLEANCO QUEENSLAND LIMITED,Wivenhoe Power Station,F,QLD,On,NEM,Hydro,676578.0,187938.0,27.0,304307.0,304334,0.0,False,
2020-21,CLEANCO QUEENSLAND LIMITED,Corporate Total,C,,,,,7270362.0,2019545.0,440477.0,306888.0,747365,,False,
2020-21,CONTRACT POWER AUSTRALIA PTY LTD,Cue Town Powerstation,F,WA,Off,Off-grid,Diesel,12371.0,3436.0,2416.0,0.0,2416,0.7,False,
2020-21,CONTRACT POWER AUSTRALIA PTY LTD,Meekatharra Town Powerstation,F,WA,Off,Off-grid,Diesel,21671.0,6020.0,4141.0,0.0,4141,0.69,False,
2020-21,CONTRACT POWER AUSTRALIA PTY LTD,Mt Magnet Town Powerstation,F,WA,Off,Off-grid,Gas,14074.0,3910.0,2393.0,0.0,2393,0.61,False,
2020-21,CONTRACT POWER AUSTRALIA PTY LTD,Norseman Gold Power Station,F,WA,Off,Off-grid,Diesel,11889.0,3303.0,2402.0,0.0,2402,0.73,False,
2020-21,CONTRACT POWER AUSTRALIA PTY LTD,Sandstone Town Powerstation,F,WA,Off,Off-grid,Diesel,2349.0,652.0,511.0,0.0,511,0.78,False,
2020-21,CONTRACT POWER AUSTRALIA PTY LTD,Wiluna Town Powerstation,F,WA,Off,Off-grid,Diesel,8508.0,2364.0,1667.0,0.0,1667,0.71,False,
2020-21,CONTRACT POWER AUSTRALIA PTY LTD,Yalgoo Town Powerstation,F,WA,Off,Off-grid,Diesel,3555.0,987.0,797.0,0.0,797,0.81,False,
2020-21,CONTRACT POWER AUSTRALIA PTY LTD,Corporate Total,C,,,,,74417.0,20671.0,14327.0,0.0,14327,,False,
2020-21,CWF HOLDINGS PTY LTD,Collgar Wind Farm,F,WA,On,SWIS,Wind,2486495.0,690693.0,247.0,1346.0,1593,0.0,False,
2020-21,CWF HOLDINGS PTY LTD,Corporate Total,C,,,,,2486495.0,690693.0,247.0,1346.0,1593,,False,
2020-21,DELTA ELECTRICITY PTY LTD,Vales Point Power Station,F,NSW,On,NEM,Black Coal,24372427.0,6770119.0,6367344.0,98996.0,6466340,0.94,False,
2020-21,DELTA ELECTRICITY PTY LTD,Corporate Total,C,,,,,24372427.0,6770119.0,6367344.0,98996.0,6466340,,False,
2020-21,DIF INFRA 4 HOLDINGS AUSTRALIA PTY LTD,Royalla Solar Farm,F,ACT,On,NEM,Solar,124964.0,34712.0,0.0,170.0,170,0.0,False,
2020-21,DIF INFRA 4 HOLDINGS AUSTRALIA PTY LTD,Corporate Total,C,,,,,124964.0,34712.0,0.0,170.0,170,,False,
2020-21,DUNDONNELL WIND FARM PTY LTD,Dundonnell Wind Farm,F,VIC,On,NEM,Wind,2930100.0,813917.0,243.0,484.0,727,0.0,False,
2020-21,DUNDONNELL WIND FARM PTY LTD,Corporate Total,C,,,,,2930100.0,813917.0,243.0,484.0,727,,False,
2020-21,EDIFY ENERGY PTY. LTD.,Gannawarra Solar Farm Pty Ltd,F,VIC,On,NEM,Solar,382474.0,106243.0,17.0,0.0,17,0.0,False,
2020-21,EDIFY ENERGY PTY. LTD.,GESS ProjectCo Pty Ltd,F,VIC,On,NEM,Battery,0.0,0.0,15.0,2842.0,2857,0.0,False,
2020-21,EDIFY ENERGY PTY. LTD.,Hamilton Solar Farm Pty Ltd,F,QLD,On,NEM,Solar,452015.0,125560.0,116.0,0.0,116,0.0,False,
2020-21,EDIFY ENERGY PTY. LTD.,The Daydream Solar Farm Trust,F,QLD,On,NEM,Solar,1180951.0,328042.0,35.0,0.0,35,0.0,False,
2020-21,EDIFY ENERGY PTY. LTD.,The Hayman Solar Farm Trust,F,QLD,On,NEM,Solar,375046.0,104180.0,17.0,0.0,17,0.0,False,
2020-21,EDIFY ENERGY PTY. LTD.,Whitsunday Solar Farm Pty,F,QLD,On,NEM,Solar,394974.0,109715.0,115.0,0.0,115,0.0,False,
2020-21,EDIFY ENERGY PTY. LTD.,Darlington Point Solar Farm Pty Ltd,F,NSW,On,NEM,Solar,756647.0,210180.0,151.0,0.0,151,0.0,False,
2020-21,EDIFY ENERGY PTY. LTD.,Corporate Total,C,,,,,3542107.0,983919.0,466.0,2842.0,3308,,False,
2020-21,ELECTRICITY GENERATION AND RETAIL CORPORATION,Bremer Bay Wind Diesel Power Station,F,WA,On,SWIS,Wind,6783.0,1884.0,10.0,2.0,12,0.01,False,
2020-21,ELECTRICITY GENERATION AND RETAIL CORPORATION,Cockburn Power Station,F,WA,On,SWIS,Gas,471454.0,130959.0,52840.0,0.0,52840,0.4,False,
2020-21,ELECTRICITY GENERATION AND RETAIL CORPORATION,Collie Power Station,F,WA,On,SWIS,Black Coal,3756282.0,1043412.0,956005.0,2183.0,958188,0.92,False,
2020-21,ELECTRICITY GENERATION AND RETAIL CORPORATION,Coral Bay Wind Diesel Power Station,F,WA,Off,Off-grid,Diesel,13734.0,3815.0,1780.0,0.0,1780,0.47,False,
