facility_id,facility_name,state,primary_fuel,match_status,match_score,accreditation_code,station_name,postcode,installed_capacity_mw,fuel_source,accreditation_start_date,approval_date,committed_date,suspension_status,baseline_mwh,cer_source_type,use_for_geocoding,lat,lon,geocode_source
76,Taralga Wind Farm Pty Ltd,NSW,Wind,fuzzy,100.0,WD00NS11,Taralga Wind Farm,2580.0,106.8,Wind,2014-12-22,,,Unsuspended,0.0,historical_accredited,True,-34.6809143,149.7417724,nominatim_postcode
77,Brown Mountain Power Station,NSW,Hydro,exact,100.0,HYMINS02,Brown Mountain Power Station,2550.0,4.95,Hydro,2001-04-01,,,Unsuspended,10636.0,historical_accredited,True,-36.5952435,149.4741226,nominatim_facility
78,Colongra PS,NSW,Gas,nger_only,,,,,,,,,,,,,,,,
79,Vales Point Power Station,NSW,Black Coal,nger_only,,,,,,,,,,,,,,,,
80,Diamantina Power Station,QLD,Gas,nger_only,,,,,,,,,,,,,,,,
81,Jeeralang Power Station,VIC,Gas,nger_only,,,,,,,,,,,,,,,,
82,Newport Power Station,VIC,Gas,nger_only,,,,,,,,,,,,,,,,
83,Albany Wind Farm,WA,Wind,exact,100.0,WD00WA02,Albany,6330.0,21.6,Wind,2001-04-01,,,Unsuspended,0.0,historical_accredited,True,-35.052808,117.7667147,nominatim_facility
84,Bremer Bay Wind Diesel System,WA,Wind/Diesel,nger_only,,,,,,,,,,,,,,,,
85,Cockburn Power Station,WA,Gas,nger_only,,,,,,,,,,,,,,,,
86,Collie Power Station,WA,Black Coal,nger_only,,,,,,,,,,,,,,,,
87,Coral Bay Wind Diesel System,WA,Wind/Diesel,nger_only,,,,,,,,,,,,,,,,
88,Denham Wind Farm,WA,Wind,exact,100.0,WD00WA01,Denham,6537.0,1.02,Wind,2001-04-01,,,Unsuspended,0.0,historical_accredited,True,-25.9314075,113.5455957,nominatim_postcode
89,Esperance Wind Farm,WA,Wind,fuzzy,100.0,WD00WA04,Esperance 10 mile Lagoon Wind Farm,6450.0,2.025,Wind,2002-04-10,,,Suspended,5463.0,historical_accredited,True,-33.783954,121.8111554,nominatim_postcode
90,Geraldton Gas Turbine Station,WA,Gas,nger_only,,,,,,,,,,,,,,,,
91,Hopetoun Wind Diesel System,WA,Wind/Diesel,nger_only,,,,,,,,,,,,,,,,
92,Kalbarri Photovoltaic,WA,Solar,nger_only,,,,,,,,,,,,,,,,
93,Kalbarri Wind Farm,WA,Wind,exact,100.0,WD00WA11,Kalbarri Wind Farm,6535.0,1.6,Wind,2008-06-19,,,Unsuspended,0.0,historical_accredited,True,-28.3234521,114.5574939,nominatim_postcode
94,Kalgoorlie Gas Turbine Station,WA,Gas,nger_only,,,,,,,,,,,,,,,,
95,Kwinana Power Station,WA,Gas,nger_only,,,,,,,,,,,,,,,,
96,Muja Power Station,WA,Black Coal,nger_only,,,,,,,,,,,,,,,,
97,Mungarra Gas Turbine Station,WA,Gas,nger_only,,,,,,,,,,,,,,,,
98,Pinjar Gas Turbine Station,WA,Gas,nger_only,,,,,,,,,,,,,,,,
99,South West Cogeneration Joint Venture,WA,Gas,nger_only,,,,,,,,,,,,,,,,
100,Ravensthorpe Power Station,WA,Liquid Fuel,nger_only,,,,,,,,,,,,,,,,
101,Energy Impact - Bromelton Peak Generation Plant,QLD,Liquid Fuel,nger_only,,,,,,,,,,,,,,,,
102,Energy Impact - Generation,QLD,Liquid Fuel,nger_only,,,,,,,,,,,,,,,,
103,Appin CSM Power Station,NSW,Coal Seam Methane,nger_only,,,,,,,,,,,,,,,,
104,Ardyaloon Remote Power Station,WA,Liquid Fuel,nger_only,,,,,,,,,,,,,,,,
105,Beagle Bay Remote Power Station,WA,Liquid Fuel,nger_only,,,,,,,,,,,,,,,,
106,Belrose and Grange Avenue LFG Power Stations,NSW,Landfill Gas,fuzzy,100.0,BEBGNS02,Belrose LFG Power Plant,2085.0,1.0,Biomass,2001-04-01,,,Suspended,21739.0,historical_accredited,True,-33.720404,151.2099721,nominatim_postcode
107,Berwick LFG Power Station,VIC,Landfill Gas,exact,100.0,BEBGVC02,Berwick LFG Power Plant,3804.0,5.18,Biomass,2001-04-01,,,Suspended,20446.0,historical_accredited,True,-37.9912996,145.314476,nominatim_postcode
108,Bidyadanga Remote Power Staiton,WA,Liquid Fuel,nger_only,,,,,,,,,,,,,,,,
109,Broadmeadows LFG Power Station,VIC,Landfill Gas,exact,100.0,BEBGVC01,Broadmeadows LFG Power Plant,3047.0,5.905,Biomass,2001-04-01,,,Suspended,24601.0,historical_accredited,True,-37.6813377,144.9275181,nominatim_postcode
110,Brooklyn LFG Power Station,VIC,Landfill Gas,exact,100.0,BEBGVC06,Brooklyn LFG Power Plant,3012.0,2.95,Biomass,2002-05-15,,,Suspended,0.0,historical_accredited,True,-37.7951509,144.8734641,nominatim_postcode
111,Broome LNG Power Station,WA,Gas/Diesel,nger_only,,,,,,,,,,,,,,,,
112,Browns Plains LFG Power Station,QLD,Landfill Gas,exact,100.0,BEBGQL01,Browns Plains LFG Power Plant,4118.0,2.18,Biomass,2001-04-01,,,Unsuspended,0.0,historical_accredited,True,-27.6704107,153.036015,nominatim_postcode
113,Century Power Station,QLD,Diesel,nger_only,,,,,,,,,,,,,,,,
114,Clayton LFG Power Station,VIC,Landfill Gas,exact,100.0,BEBGVC04,Clayton LFG Power Plant,3172.0,12.15,Biomass,2001-04-01,,,Unsuspended,79777.0,historical_accredited,True,-37.9751667,145.1382702,nominatim_postcode
115,Coober Pedy Remote Power Station,SA,Diesel,nger_only,,,,,,,,,,,,,,,,
116,Cue Remote Power Station,WA,Liquid Fuel,nger_only,,,,,,,,,,,,,,,,
117,Derby LNG Power Station,WA,Gas/Diesel,nger_only,,,,,,,,,,,,,,,,
118,Djarandjin Remote Power Station,WA,Liquid Fuel,nger_only,,,,,,,,,,,,,,,,
119,Eastern Creek LFG Power Station,NSW,Landfill Gas,exact,100.0,BEBGNS06,Eastern Creek LFG Power Plant,2766.0,5.04,Biomass,2002-05-15,,,Unsuspended,0.0,historical_accredited,True,-33.7908585,150.848912,nominatim_postcode
120,EDL LFG (VIC),VIC,Landfill Gas,nger_only,,,,,,,,,,,,,,,,
121,Fitzroy Crossing LNG Power Station,WA,Gas/Diesel,nger_only,,,,,,,,,,,,,,,,
122,Gascoyne Junction Remote Power Station,WA,Liquid Fuel,nger_only,,,,,,,,,,,,,,,,
123,German Creek CMM Power Station,QLD,Waste Coal Mine Gas,fuzzy,85.71428571428571,WCMGQL01,German Creek Power Station - WCMG,4746.0,45.0,Biomass,2012-07-01,,,Suspended,0.0,historical_accredited,True,-22.7086164,148.7674902,nominatim_postcode
124,Glennies Creek Power Station,NSW,Waste Coal Mine Gas,fuzzy,100.0,WCMGNS04,Glennies Creek Power Plant - WCMG,2330.0,11.69,Biomass,2012-07-01,,,Suspended,0.0,historical_accredited,True,-32.4598612,151.1286761,nominatim_facility
125,Halls Creek LNG Power Station,WA,Gas/Diesel,nger_only,,,,,,,,,,,,,,,,
126,Highbury and Tea Tree Gully Power Stations,SA,Landfill Gas,fuzzy,87.5,BEBGSA02,Tea Tree Gully LFG Power Plant,5097.0,1.0,Biomass,2001-04-01,,,Suspended,0.0,historical_accredited,True,-34.821584,138.7134457,nominatim_postcode
127,Jacks Gully LFG Power Station,NSW,Landfill Gas,fuzzy,100.0,BEBGNS03,Jacks Gully,2570.0,2.3,Biomass,2001-05-25,,,Unsuspended,0.0,historical_accredited,True,-34.018215,150.7161918,nominatim_postcode
128,Karumba Power Station,QLD,Diesel,nger_only,,,,,,,,,,,,,,,,
129,Laverton Remote Power Station,WA,Liquid Fuel,nger_only,,,,,,,,,,,,,,,,
130,Leonora Remote Power Station,WA,Gas,nger_only,,,,,,,,,,,,,,,,
131,Looma Power Station,WA,Gas/Diesel,nger_only,,,,,,,,,,,,,,,,
132,Lucas Heights 1 LFG Power Station,NSW,Landfill Gas,fuzzy,94.44444444444444,BEBGNS01,Lucas Heights I & II LFG Power Plant,2234.0,21.92,Biomass,2001-04-01,,,Unsuspended,21770.0,historical_accredited,True,-34.0158837,151.0205634,nominatim_postcode
133,Lucas Heights 2 LFG Power Station,NSW,Landfill Gas,nger_only,,,,,,,,,,,,,,,,
134,McArthur River Power Station,NT,Gas,nger_only,,,,,,,,,,,,,,,,
135,Meekatharra Remote Power Station,WA,Liquid Fuel,nger_only,,,,,,,,,,,,,,,,
136,Menzies Remote Power Station,WA,Liquid Fuel,nger_only,,,,,,,,,,,,,,,,
137,Moranbah North CMM Power Station,QLD,Waste Coal Mine Gas,fuzzy,87.5,WCMGQL02,Moranbah North Power Station - WCMG,4744.0,63.8,Biomass,2012-07-01,,,Suspended,0.0,historical_accredited,True,-22.0131076,148.0491648,nominatim_postcode
138,Mt Magnet Remote Power Station,WA,Gas,nger_only,,,,,,,,,,,,,,,,
139,Mugga Lane LFG Power Station,ACT,Landfill Gas,exact,100.0,BEBGAC02,Mugga Lane LFG Power Plant,2620.0,4.12,Biomass,2001-04-01,,,Suspended,0.0,historical_accredited,True,-35.4438626,149.2516972,nominatim_postcode
140,Oaky Creek Power Station,QLD,Coal Seam Methane,nger_only,,,,,,,,,,,,,,,,
141,Pedler Creek LFG Power Station,SA,Landfill Gas,exact,100.0,BEBGSA01,Pedler Creek LFG Power Plant,5171.0,3.0,Biomass,2001-04-01,,,Suspended,0.0,historical_accredited,True,-35.2056478,138.5599154,nominatim_postcode
142,Pine Creek A Power Station,NT,Gas,nger_only,,,,,,,,,,,,,,,,
143,Roghan Road LFG Power Station,QLD,Landfill Gas,exact,100.0,BEBGQL11,Roghan Road LFG,4018.0,1.15,Biomass,2004-08-12,,,Suspended,0.0,historical_accredited,True,-27.3416595,153.0401492,nominatim_postcode
144,Sandstone Remote Power Station,WA,Liquid Fuel,nger_only,,,,,,,,,,,,,,,,
145,Springvale LFG Power Station,VIC,Landfill Gas,nger_only,,,,,,,,,,,,,,,,
146,Tahmoor Power Station,NSW,Waste Coal Mine Gas,fuzzy,100.0,WCMGNS01,Tahmoor Power Plant - WCMG,2573.0,7.26,Biomass,2012-07-01,,,Suspended,0.0,historical_accredited,True,-34.2263421,150.5878984,nominatim_postcode
147,Teralba Power Station,NSW,Coal Seam Methane,nger_only,,,,,,,,,,,,,,,,
148,Tower CSM Power Station,NSW,Coal Seam Methane,nger_only,,,,,,,,,,,,,,,,
149,Warmun Remote Power Station,WA,Liquid Fuel,nger_only,,,,,,,,,,,,,,,,
150,West Belconnen LFG Power Station,ACT,Landfill Gas,fuzzy,100.0,BEBGAC01,Belconnen LFG Power Plant,2616.0,1.0,Biomass,2001-04-01,,,Suspended,0.0,historical_accredited,True,-35.325381,149.1837127,nominatim_postcode
151,Wiluna Remote Power Station,WA,Liquid Fuel,nger_only,,,,,,,,,,,,,,,,
152,Wingfield 1 LFG Power Station,SA,Landfill Gas,fuzzy,92.85714285714286,BEBGSA04,Wingfield I & II LFG Power Plant,5013.0,8.16,Biomass,2001-04-01,,,Unsuspended,21437.0,historical_accredited,True,-34.8498811,138.5248422,nominatim_postcode
153,Wingfield 2 LFG Power Station,SA,Landfill Gas,nger_only,,,,,,,,,,,,,,,,
154,Yalgoo Remote Power Station,WA,Liquid Fuel,nger_only,,,,,,,,,,,,,,,,
155,Brewer Power Station,NT,Gas,nger_only,,,,,,,,,,,,,,,,
156,Cathedral Rocks Wind Farm,SA,Wind,exact,100.0,WD00SA05,Cathedral Rocks Wind Farm,5606.0,66.0,Wind,2005-04-29,,,Unsuspended,0.0,historical_accredited,True,-34.7247673,135.8593266,nominatim_postcode
157,Hallett Power Station,SA,Gas/Diesel,nger_only,,,,,,,,,,,,,,,,
158,Mt Piper Power Station,NSW,Black Coal,nger_only,,,,,,,,,,,,,,-33.3581858,150.0328446,nominatim_facility
159,Tallawarra Power Station,NSW,Gas,nger_only,,,,,,,,,,,,,,,,
160,Waterloo Wind Farm,SA,Wind,exact,100.0,WD00SA13,Waterloo Wind Farm,5413.0,130.8,Wind,2010-08-20,,,Unsuspended,0.0,historical_accredited,True,-34.0408509,138.887387,nominatim_postcode
161,Yallourn Power Station,VIC,Brown Coal,nger_only,,,,,,,,,,,,,,,,
162,Newgen Neerabup Power Station,WA,Gas,nger_only,,,,,,,,,,,,,,,,
163,Oakey Power Station,QLD,Gas,nger_only,,,,,,,,,,,,,,,,
164,Esperance Power Station,WA,Gas/Diesel,nger_only,,,,,,,,,,,,,,,,
165,Essential Energy Generation Facilities,NSW,Multiple sources,nger_only,,,,,,,,,,,,,,,,
166,FPC Green Energy,QLD,Biofuel,nger_only,,,,,,,,,,,,,,,,
167,Parkeston Power Station,WA,Gas/Diesel,nger_only,,,,,,,,,,,,,,,,
168,Blayney Wind Farm,NSW,Wind,exact,100.0,WD00NS02,Blayney Wind Farm,2799.0,9.9,Wind,2001-04-01,,,Unsuspended,0.0,historical_accredited,True,-33.5695624,149.2554073,nominatim_postcode
169,Burrinjuck Power Station,NSW,Hydro,exact,100.0,HYMINS03,Burrinjuck Power Station,2582.0,34.0,Hydro,2001-04-01,,,Unsuspended,28618.0,historical_accredited,True,-35.0030084,148.5828644,nominatim_facility
170,Crookwell Wind Farm,NSW,Wind,exact,100.0,WD00NS03,Crookwell Wind Farm,2583.0,4.8,Wind,2001-04-01,,,Unsuspended,0.0,historical_accredited,True,-34.5198361,149.5547169,nominatim_facility
171,Hume Power Station,NSW,Hydro,exact,100.0,HY00NS01,Hume Power Station,2640.0,58.0,Hydro,2001-04-01,,,Unsuspended,222902.0,historical_accredited,True,-36.0610025,146.9333867,nominatim_postcode
172,Keepit Power Station,NSW,Hydro,exact,100.0,HYMINS04,Keepit Power Station,2340.0,7.2,Hydro,2001-04-01,,,Unsuspended,11189.0,historical_accredited,True,-30.879198,150.4914435,nominatim_facility
173,Energy Brix Australia Corporation,VIC,Brown Coal,nger_only,,,,,,,,,,,,,,,,
174,Wyangala A,NSW,Hydro,fuzzy,100.0,HY00NS02,Wyangala,2808.0,18.0,Hydro,2001-04-01,,,Unsuspended,61980.0,historical_accredited,True,-33.9485,148.9346,nominatim_facility
175,Bastyan Hydro Power Station,TAS,Hydro,exact,100.0,HY00TA07,Bastyan,7321.0,79.9,Hydro,2001-04-01,,,Unsuspended,338533.0,historical_accredited,True,-41.2689624,145.6604699,nominatim_postcode
176,Butlers Gorge Hydro Power Station,TAS,Hydro,exact,100.0,HY00TA08,Butlers Gorge,7030.0,14.4,Hydro,2001-04-01,,,Unsuspended,59015.0,historical_accredited,True,-42.7082789,147.2387349,nominatim_postcode
177,Catagunya Hydro Power Station,TAS,Hydro,exact,100.0,HY00TA09,Catagunya,7140.0,48.0,Hydro,2001-04-01,,,Unsuspended,218794.0,historical_accredited,True,-42.7657458,147.0373933,nominatim_postcode
178,Cethana Hydro Power Station,TAS,Hydro,exact,100.0,HY00TA10,Cethana,7306.0,85.0,Hydro,2001-04-01,,,Unsuspended,389482.0,historical_accredited,True,-41.4342649,146.229184,nominatim_postcode
179,Cluny Hydro Power Station,TAS,Hydro,exact,100.0,HY00TA11,Cluny,7140.0,22.0,Hydro,2001-04-01,,,Unsuspended,83851.0,historical_accredited,True,-42.7657458,147.0373933,nominatim_postcode
180,Devils Gate Hydro Power Station,TAS,Hydro,exact,100.0,HY00TA12,Devils Gate,7306.0,63.5,Hydro,2001-04-01,,,Unsuspended,284695.0,historical_accredited,True,-41.4342649,146.229184,nominatim_postcode
181,Fisher Hydro Power Station,TAS,Hydro,exact,100.0,HY00TA03,Fisher,7306.0,43.2,Hydro,2001-04-01,,,Unsuspended,211526.0,historical_accredited,True,-41.4342649,146.229184,nominatim_postcode
182,Flinders Island Power Station,TAS,Wind/Diesel,nger_only,,,,,,,,,,,,,,-40.1162177,148.0290842,nominatim_facility
183,Gordon Hydro Power Station,TAS,Hydro,exact,100.0,HY00TA01,Gordon,7139.0,432.0,Hydro,2001-04-01,,,Unsuspended,1239971.0,historical_accredited,True,-42.766674,146.046765,nominatim_postcode
184,John Butters Hydro Power Station,TAS,Hydro,exact,100.0,HY00TA13,John Butters,7000.0,144.0,Hydro,2001-04-01,,,Unsuspended,522831.0,historical_accredited,True,-42.8820064,147.3229515,nominatim_postcode
185,King Island Power Station,TAS,Wind/Diesel,nger_only,,,,,,,,,,,,,,,,
186,Lake Echo Hydro Power Station,TAS,Hydro,exact,100.0,HY00TA14,Lake Echo,7140.0,32.4,Hydro,2001-04-01,,,Unsuspended,68363.0,historical_accredited,True,-42.7657458,147.0373933,nominatim_postcode
187,Lake Margaret Lower Hydro Power station,TAS,Hydro,fuzzy,100.0,HYMITA02,Lake Margaret,7321.0,8.4,Hydro,2001-04-01,,,Suspended,45888.0,historical_accredited,True,-41.2689624,145.6604699,nominatim_postcode
188,Lake Margaret Upper Hydro Power Station,TAS,Hydro,fuzzy,100.0,HYMITA06,Lake Margaret - Upper Mini,7321.0,8.4,Hydro,2010-01-20,,,Unsuspended,0.0,historical_accredited,True,-41.2689624,145.6604699,nominatim_postcode
189,Lemonthyme Hydro Power Station,TAS,Hydro,exact,100.0,HY00TA16,Lemonthyme,7304.0,51.0,Hydro,2001-04-01,,,Unsuspended,289305.0,historical_accredited,True,-41.5677595,146.5624564,nominatim_postcode
190,Liapootah Hydro Power Station,TAS,Hydro,exact,100.0,HY00TA04,Liapootah,7140.0,87.3,Hydro,2001-04-01,,,Unsuspended,405158.0,historical_accredited,True,-42.7657458,147.0373933,nominatim_postcode
191,Mackintosh Hydro Power Station,TAS,Hydro,exact,100.0,HY00TA17,Mackintosh,7321.0,79.9,Hydro,2001-04-01,,,Unsuspended,329485.0,historical_accredited,True,-41.2689624,145.6604699,nominatim_postcode
192,Meadowbank Hydro Power Station,TAS,Hydro,exact,100.0,HY00TA18,Meadowbank,7140.0,40.0,Hydro,2001-04-01,,,Unsuspended,167008.0,historical_accredited,True,-42.7657458,147.0373933,nominatim_postcode
193,Paloona Hydro Power Station,TAS,Hydro,exact,100.0,HY00TA19,Paloona,7306.0,28.0,Hydro,2001-04-01,,,Unsuspended,123660.0,historical_accredited,True,-41.4342649,146.229184,nominatim_postcode
194,Parangana Hydro Power Station,TAS,Hydro,fuzzy,100.0,HYMCTA01,Parangana Mini,7304.0,0.78,Hydro,2009-08-07,,,Unsuspended,0.0,historical_accredited,True,-41.5677595,146.5624564,nominatim_postcode
195,Poatina Hydro Power Station,TAS,Hydro,exact,100.0,HY00TA06,Poatina,7302.0,327.0,Hydro,2001-04-01,,,Unsuspended,1033831.0,historical_accredited,True,-41.720412,147.0422053,nominatim_postcode
196,Reece Hydro Power Station,TAS,Hydro,exact,100.0,HY00TA20,Reece,7321.0,231.2,Hydro,2001-04-01,,,Unsuspended,910156.0,historical_accredited,True,-41.2689624,145.6604699,nominatim_postcode
197,Repulse Hydro Power Station,TAS,Hydro,exact,100.0,HY00TA15,Repulse,7140.0,28.0,Hydro,2001-04-01,,,Unsuspended,141351.0,historical_accredited,True,-42.7657458,147.0373933,nominatim_postcode
198,Rowallan Hydro Power Station,TAS,Hydro,exact,100.0,HY00TA21,Rowallan,7306.0,10.45,Hydro,2001-04-01,,,Unsuspended,34407.0,historical_accredited,True,-41.4342649,146.229184,nominatim_postcode
199,Tamar Valley Power Station,TAS,Gas,nger_only,,,,,,,,,,,,,,,,
200,Tarraleah Hydro Power Station,TAS,Hydro,exact,100.0,HY00TA22,Tarraleah,7140.0,90.0,Hydro,2001-04-01,,,Unsuspended,508270.0,historical_accredited,True,-42.7657458,147.0373933,nominatim_postcode
201,Tods Corner Hydro Power Station,TAS,Hydro,exact,100.0,HYMITA03,Tods Corner,7302.0,1.6,Hydro,2001-04-01,,,Unsuspended,5939.0,historical_accredited,True,-41.720412,147.0422053,nominatim_postcode
202,Trevallyn Hydro Power Station,TAS,Hydro,exact,100.0,HY00TA05,Trevallyn,7250.0,83.6,Hydro,2001-04-01,,,Unsuspended,430514.0,historical_accredited,True,-41.4485079,147.1358672,nominatim_postcode
203,Tribute Hydro Power Station,TAS,Hydro,exact,100.0,HY00TA23,Tribute,7321.0,82.8,Hydro,2001-04-01,,,Unsuspended,184457.0,historical_accredited,True,-41.2689624,145.6604699,nominatim_postcode
204,Tungatinah Hydro Power Station,TAS,Hydro,exact,100.0,HY00TA02,Tungatinah,7140.0,125.0,Hydro,2001-04-01,,,Unsuspended,492035.0,historical_accredited,True,-42.7657458,147.0373933,nominatim_postcode
205,Wayatinah Hydro Power Station,TAS,Hydro,exact,100.0,HY00TA24,Wayatinah,7140.0,38.3,Hydro,2001-04-01,,,Unsuspended,243523.0,historical_accredited,True,-42.7657458,147.0373933,nominatim_postcode
206,Wilmot Hydro Power Station,TAS,Hydro,exact,100.0,HY00TA25,Wilmot,7306.0,30.6,Hydro,2001-04-01,,,Unsuspended,122432.0,historical_accredited,True,-41.4342649,146.229184,nominatim_postcode
207,Challicum Hills Wind Farm,VIC,Wind,exact,100.0,WD00VC03,Challicum Hills Wind Farm,3375.0,52.5,Wind,2002-12-13,,,Unsuspended,0.0,historical_accredited,True,-37.3797748,143.1770183,nominatim_postcode
208,Clements Gap Wind Farm,SA,Wind,exact,100.0,WD00SA11,Clements Gap Wind Farm,5523.0,56.7,Wind,2009-08-14,,,Unsuspended,0.0,historical_accredited,True,-33.3701512,138.1462744,nominatim_postcode
209,Codrington Wind Farm,VIC,Wind,exact,100.0,WDOOVC01,Codrington Wind Farm,3285.0,18.2,Wind,2001-05-24,,,Unsuspended,0.0,historical_accredited,True,-38.2679817,141.9701486,nominatim_postcode
210,Eildon Pondage Hydro,VIC,Hydro,fuzzy,100.0,HYMIVC04,Eildon Pondage,3713.0,4.5,Hydro,2001-04-01,,,Unsuspended,13374.0,historical_accredited,True,-37.2278488,145.9117395,nominatim_postcode
211,Glenmaggie Hydro,VIC,Hydro,fuzzy,100.0,HYMIVC03,Lake Glenmaggie Hydro-Electric Power Station,3858.0,3.8,Hydro,2001-04-01,,,Unsuspended,6592.0,historical_accredited,True,-37.9344288,146.7742674,nominatim_postcode
212,Ord Hydro,WA,Hydro,fuzzy,100.0,HY00WA01,Ord River Hydro Electric Power,6743.0,30.0,Hydro,2001-04-01,,,Unsuspended,185684.0,historical_accredited,True,-15.844577,128.5873761,nominatim_postcode
213,Portland Wind Farms,VIC,Wind,nger_only,,,,,,,,,,,,,,,,
214,The Drop Hydro,NSW,Hydro,fuzzy,100.0,HYMINS09,The Drop,3644.0,2.5,Hydro,2003-02-18,,,Unsuspended,0.0,historical_accredited,True,-35.9157077,145.663659,nominatim_postcode
215,William Hovell Hydro,VIC,Hydro,fuzzy,100.0,HYMIVC02,Lake William Hovell Hydro-Electric Power Station,3678.0,1.55,Hydro,2001-04-01,,,Unsuspended,4220.0,historical_accredited,True,-36.4761565,146.3982304,nominatim_postcode
216,Yambuk Wind Farm,VIC,Wind,exact,100.0,WD00VC08,Yambuk Wind Farm,3285.0,30.0,Wind,2007-01-01,,,Unsuspended,0.0,historical_accredited,True,-38.2679817,141.9701486,nominatim_postcode
217,Alinta Wind Farm,WA,Wind,exact,100.0,WD00WA08,Alinta Wind Farm,6528.0,87.45,Wind,2005-07-15,,,Unsuspended,0.0,historical_accredited,True,-28.9859372,114.8372313,nominatim_postcode
218,Capital East Solar Farm,NSW,Solar,fuzzy,100.0,SRPVNS21,Bungendore - Capital East Solar Farm,2621.0,0.6156,Solar,2013-09-13,,,Unsuspended,0.0,historical_accredited,True,-35.2684071,149.4367219,nominatim_postcode
219,Capital Wind Farm,NSW,Wind,exact,100.0,WD00NS06,Capital Wind Farm,2621.0,140.7,Wind,2009-07-08,,,Unsuspended,0.0,historical_accredited,True,-35.2684071,149.4367219,nominatim_postcode
220,"Lake Bonney Stage 1,2 & 3 Wind Farm",SA,Wind,fuzzy,90.47619047619048,WD00SA02,Lake Bonney Wind Farm Stage 1,5280.0,80.5,Wind,2004-07-24,,,Unsuspended,0.0,historical_accredited,True,-37.561937,140.2984239,nominatim_postcode
221,Woodlawn Wind Farm,NSW,Wind,fuzzy,100.0,WD00NS08,Woodlawn Wind Farm - Tarago,2580.0,48.3,Wind,2011-05-31,,,Unsuspended,0.0,historical_accredited,True,-34.6809143,149.7417724,nominatim_postcode
222,Kwinana Cogeneration Plant,WA,Gas,nger_only,,,,,,,,,,,,,,,,
223,Loy Yang B Power Station,VIC,Brown Coal,nger_only,,,,,,,,,,,,,,,,
224,Albury Renewable Energy Facility,NSW,Landfill Gas,nger_only,,,,,,,,,,,,,,,,
225,Atlas Renewable Energy Facility,WA,Landfill Gas,nger_only,,,,,,,,,,,,,,,,
226,Awaba Renewable Energy Facility,NSW,Landfill Gas,nger_only,,,,,,,,,,,,,,,,
227,Ballarat Renewable Energy Facility,VIC,Landfill Gas,nger_only,,,,,,,,,,,,,,,,
228,Bendigo Renewable Energy Facility,VIC,Solar,fuzzy,100.0,SRPVVC05,Bendigo Solar Park,3551.0,0.336,Solar,2009-11-26,,,Unsuspended,0.0,historical_accredited,True,-36.7776719,144.3363961,nominatim_postcode
229,Birkdale Renewable Energy Facility,QLD,Landfill Gas,nger_only,,,,,,,,,,,,,,,,
230,Darwin Renewable Energy Facility,NT,Landfill Gas,nger_only,,,,,,,,,,,,,,,,
231,Eastern Creek 2 Renewable Energy Facility,NSW,Landfill Gas,fuzzy,88.23529411764706,BEBGNS13,Eastern Creek 2 LFG,2766.0,4.492,Biomass,2008-03-05,,,Unsuspended,0.0,historical_accredited,True,-33.7908585,150.848912,nominatim_postcode
232,Hampton Park Renewable Energy Facility,VIC,Landfill Gas,fuzzy,85.71428571428571,BEBGVC12,Hampton Park - LFG,3976.0,8.984,Biomass,2007-02-09,,,Unsuspended,0.0,historical_accredited,True,-38.0328432,145.2609536,nominatim_postcode
233,Ipswich Renewable Energy Facility,QLD,Landfill Gas,nger_only,,,,,,,,,,,,,,,,
234,Mornington Peninsula Renewable Energy Facility,VIC,Landfill Gas,nger_only,,,,,,,,,,,,,,,,
235,Newcastle Renewable Energy Facility,NSW,Landfill Gas,nger_only,,,,,,,,,,,,,,,,
236,Remount Renewable Energy Facility,TAS,Landfill Gas,nger_only,,,,,,,,,,,,,,,,
237,Rochedale Renewable Energy Facility,QLD,Landfill Gas,nger_only,,,,,,,,,,,,,,,,
238,Shepparton Renewable Energy Facility,VIC,Landfill Gas,nger_only,,,,,,,,,,,,,,,,
239,South Cardup Renewable Energy Facility,WA,Landfill Gas,nger_only,,,,,,,,,,,,,,,,
240,Stapylton Renewable Energy Facility,QLD,Landfill Gas,fuzzy,100.0,BEBMQL21,Stapylton,4207.0,0.77,Biomass,2002-05-10,,,Suspended,0.0,historical_accredited,True,-27.7645321,153.2013491,nominatim_postcode
241,Suntown Renewable Energy Facility,QLD,Landfill Gas,nger_only,,,,,,,,,,,,,,,,
242,Swanbank Renewable Energy Facility,QLD,Landfill Gas,fuzzy,100.0,BEBGQL05,Swanbank,4305.0,480.0,Biomass,2001-04-01,,,Unsuspended,0.0,historical_accredited,True,-27.6190875,152.7477024,nominatim_postcode
243,Tweed Shire Renewable Energy Facility,NSW,Landfill Gas,nger_only,,,,,,,,,,,,,,,,
244,Wollert Renewable Energy Facility,VIC,Landfill Gas,nger_only,,,,,,,,,,,,,,,,
245,Wyndham Renewable Energy Facility,VIC,Landfill Gas,nger_only,,,,,,,,,,,,,,,,
246,Wyong Renewable Energy Facility,NSW,Landfill Gas,nger_only,,,,,,,,,,,,,,,,
247,Mt Mercer Wind farm Pty Ltd,VIC,Wind,fuzzy,100.0,WD00VC17,Mt Mercer Wind Farm,3352.0,131.2,Wind,2013-11-17,,,Unsuspended,0.0,historical_accredited,True,-37.5309141,143.8049973,nominatim_postcode
